DATE,STATE,TOTAL_DEATHS,NEW_DEATHS,RELATIVE_DEATHS
1595628000000,Michigan,6400,0,0
1595714400000,Michigan,6400,0,0
1595800800000,Michigan,6405,5,2.8142853122449556
1595887200000,Michigan,6421,16,9.005712999183858
1595973600000,Michigan,6422,1,0.5628570624489911
1596060000000,Michigan,6443,21,11.819998311428813
1596146400000,Michigan,6450,7,3.939999437142937
1596232800000,Michigan,6457,7,3.939999437142937
1596319200000,Michigan,6457,0,0
1596405600000,Michigan,6463,6,3.377142374693946
1596492000000,Michigan,6471,8,4.502856499591929
1596578400000,Michigan,6478,7,3.939999437142937
1596664800000,Michigan,6506,28,15.759997748571749
1596751200000,Michigan,6524,18,10.13142712408184
1596837600000,Michigan,6520,-4,-2.2514282497959646
1596924000000,Michigan,6519,-1,-0.5628570624489911
1597010400000,Michigan,6526,7,3.939999437142937
1597096800000,Michigan,6533,7,3.939999437142937
1597183200000,Michigan,6539,6,3.377142374693946
1597269600000,Michigan,6555,16,9.005712999183858
1597356000000,Michigan,6566,11,6.191427686938902
1597442400000,Michigan,6586,20,11.257141248979822
1597528800000,Michigan,6592,6,3.377142374693946
1597615200000,Michigan,6592,0,0
1597701600000,Michigan,6608,16,9.005712999183858
1597788000000,Michigan,6618,10,5.628570624489911
1597874400000,Michigan,6634,16,9.005712999183858
1597960800000,Michigan,6634,0,0
1598047200000,Michigan,6655,21,11.819998311428813
1598133600000,Michigan,6659,4,2.2514282497959646
1598220000000,Michigan,6663,4,2.2514282497959646
1598306400000,Michigan,6684,21,11.819998311428813
1598392800000,Michigan,6690,6,3.377142374693946
1598479200000,Michigan,6706,16,9.005712999183858
1598565600000,Michigan,6712,6,3.377142374693946
1598652000000,Michigan,6745,33,18.574283060816708
1598738400000,Michigan,6748,3,1.688571187346973
1598824800000,Michigan,6753,5,2.8142853122449556
1598911200000,Michigan,6767,14,7.879998874285874
1598997600000,Michigan,6781,14,7.879998874285874
1599084000000,Michigan,6791,10,5.628570624489911
1599170400000,Michigan,6798,7,3.939999437142937
1599256800000,Michigan,6806,8,4.502856499591929
1599343200000,Michigan,6806,0,0
1599429600000,Michigan,6810,4,2.2514282497959646
1599516000000,Michigan,6811,1,0.5628570624489911
1599602400000,Michigan,6887,76,42.777136746123325
1599688800000,Michigan,6894,7,3.939999437142937
1599775200000,Michigan,6900,6,3.377142374693946
1599861600000,Michigan,6911,11,6.191427686938902
1599948000000,Michigan,6911,0,0
1600034400000,Michigan,6921,10,5.628570624489911
1600120800000,Michigan,6932,11,6.191427686938902
1600207200000,Michigan,6943,11,6.191427686938902
1600293600000,Michigan,6955,12,6.754284749387892
1600380000000,Michigan,6954,-1,-0.5628570624489911
1600466400000,Michigan,6969,15,8.442855936734867
1600552800000,Michigan,6969,0,0
1600639200000,Michigan,6981,12,6.754284749387892
1600725600000,Michigan,6997,16,9.005712999183858
1600812000000,Michigan,7013,16,9.005712999183858
1600898400000,Michigan,7019,6,3.377142374693946
1600984800000,Michigan,7027,8,4.502856499591929
1601071200000,Michigan,7044,17,9.56857006163285
1601157600000,Michigan,7044,0,0
1601244000000,Michigan,7051,7,3.939999437142937
1601330400000,Michigan,7072,21,11.819998311428813
1601416800000,Michigan,7083,11,6.191427686938902
1601503200000,Michigan,7102,19,10.694284186530831
1601589600000,Michigan,7110,8,4.502856499591929
1601676000000,Michigan,7124,14,7.879998874285874
1601762400000,Michigan,7124,0,0
1601848800000,Michigan,7139,15,8.442855936734867
1601935200000,Michigan,7161,22,12.382855373877804
1602021600000,Michigan,7169,8,4.502856499591929
1602108000000,Michigan,7193,24,13.508569498775785
1602194400000,Michigan,7200,7,3.939999437142937
1602280800000,Michigan,7219,19,10.694284186530831
1602367200000,Michigan,7219,0,0
1602453600000,Michigan,7225,6,3.377142374693946
1602540000000,Michigan,7255,30,16.885711873469734
1602626400000,Michigan,7268,13,7.317141811836884
1602712800000,Michigan,7302,34,19.1371401232657
1602799200000,Michigan,7317,15,8.442855936734867
1602885600000,Michigan,7317,0,0
1602972000000,Michigan,7317,0,0
1603058400000,Michigan,7363,46,25.89142487265359
1603144800000,Michigan,7383,20,11.257141248979822
1603231200000,Michigan,7418,35,19.699997185714686
1603317600000,Michigan,7464,46,25.89142487265359
1603404000000,Michigan,7484,20,11.257141248979822
1603490400000,Michigan,7522,38,21.388568373061663
1603576800000,Michigan,7522,0,0
1603666800000,Michigan,7552,30,16.885711873469734
1603753200000,Michigan,7565,13,7.317141811836884
1603839600000,Michigan,7606,41,23.077139560408636
1603926000000,Michigan,7653,47,26.454281935102582
1604012400000,Michigan,7665,12,6.754284749387892
1604098800000,Michigan,7699,34,19.1371401232657
1604185200000,Michigan,7699,0,0
1604271600000,Michigan,7716,17,9.56857006163285
1604358000000,Michigan,7761,45,25.3285678102046
1604444400000,Michigan,7782,21,11.819998311428813
1604530800000,Michigan,7833,51,28.705710184898546
1604617200000,Michigan,7880,47,26.454281935102582
1604703600000,Michigan,7945,65,36.585709059184424
1604790000000,Michigan,7945,0,0
1604876400000,Michigan,8008,63,35.459994934286435
1604962800000,Michigan,8094,86,48.405707370613236
1605049200000,Michigan,8136,42,23.639996622857627
1605135600000,Michigan,8185,49,27.579996060000568
1605222000000,Michigan,8308,123,69.2314186812259
1605308400000,Michigan,8376,68,38.2742802465314
1605394800000,Michigan,8376,0,0
1605481200000,Michigan,8431,55,30.95713843469451
1605567600000,Michigan,8511,80,45.02856499591929
1605654000000,Michigan,8573,62,34.897137871837444
1605740400000,Michigan,8717,144,81.05141699265472
1605826800000,Michigan,8774,57,32.082852559592496
1605913200000,Michigan,8875,101,56.8485633073481
1605999600000,Michigan,8875,0,0
1606086000000,Michigan,8940,65,36.585709059184424
1606172400000,Michigan,9094,154,86.67998761714463
1606258800000,Michigan,9170,76,42.777136746123325
1606345200000,Michigan,9170,0,0
1606431600000,Michigan,9357,187,105.25427067796133
1606518000000,Michigan,9467,110,61.91427686938902
1606604400000,Michigan,9467,0,0
1606690800000,Michigan,9564,97,54.59713505755214
1606777200000,Michigan,9759,195,109.75712717755326
1606863600000,Michigan,9842,83,46.71713618326626
1606950000000,Michigan,10035,193,108.63141305265529
1607036400000,Michigan,10117,82,46.15427912081727
1579647600000,Alabama,0,0,0
1579734000000,Alabama,0,0,0
1579820400000,Alabama,0,0,0
1579906800000,Alabama,0,0,0
1579993200000,Alabama,0,0,0
1580079600000,Alabama,0,0,0
1580166000000,Alabama,0,0,0
1580252400000,Alabama,0,0,0
1580338800000,Alabama,0,0,0
1580425200000,Alabama,0,0,0
1580511600000,Alabama,0,0,0
1580598000000,Alabama,0,0,0
1580684400000,Alabama,0,0,0
1580770800000,Alabama,0,0,0
1580857200000,Alabama,0,0,0
1580943600000,Alabama,0,0,0
1581030000000,Alabama,0,0,0
1581116400000,Alabama,0,0,0
1581202800000,Alabama,0,0,0
1581289200000,Alabama,0,0,0
1581375600000,Alabama,0,0,0
1581462000000,Alabama,0,0,0
1581548400000,Alabama,0,0,0
1581634800000,Alabama,0,0,0
1581721200000,Alabama,0,0,0
1581807600000,Alabama,0,0,0
1581894000000,Alabama,0,0,0
1581980400000,Alabama,0,0,0
1582066800000,Alabama,0,0,0
1582153200000,Alabama,0,0,0
1582239600000,Alabama,0,0,0
1582326000000,Alabama,0,0,0
1582412400000,Alabama,0,0,0
1582498800000,Alabama,0,0,0
1582585200000,Alabama,0,0,0
1582671600000,Alabama,0,0,0
1582758000000,Alabama,0,0,0
1582844400000,Alabama,0,0,0
1582930800000,Alabama,0,0,0
1583017200000,Alabama,0,0,0
1583103600000,Alabama,0,0,0
1583190000000,Alabama,0,0,0
1583276400000,Alabama,0,0,0
1583362800000,Alabama,0,0,0
1583449200000,Alabama,0,0,0
1583535600000,Alabama,0,0,0
1583622000000,Alabama,0,0,0
1583708400000,Alabama,0,0,0
1583794800000,Alabama,0,0,0
1583881200000,Alabama,0,0,0
1583967600000,Alabama,0,0,0
1584054000000,Alabama,0,0,0
1584140400000,Alabama,0,0,0
1584226800000,Alabama,0,0,0
1584313200000,Alabama,0,0,0
1584399600000,Alabama,0,0,0
1584486000000,Alabama,0,0,0
1584572400000,Alabama,0,0,0
1584658800000,Alabama,0,0,0
1584745200000,Alabama,0,0,0
1584831600000,Alabama,0,0,0
1584918000000,Alabama,0,0,0
1585004400000,Alabama,0,0,0
1585090800000,Alabama,0,0,0
1585177200000,Alabama,1,1,1.0317564311957748
1585263600000,Alabama,3,2,2.0635128623915495
1585350000000,Alabama,3,0,0
1585436400000,Alabama,4,1,1.0317564311957748
1585519200000,Alabama,6,2,2.0635128623915495
1585605600000,Alabama,13,7,7.222295018370422
1585692000000,Alabama,17,4,4.127025724783099
1585778400000,Alabama,17,0,0
1585864800000,Alabama,21,4,4.127025724783099
1585951200000,Alabama,26,5,5.158782155978874
1586037600000,Alabama,31,5,5.158782155978874
1586124000000,Alabama,32,1,1.0317564311957748
1586210400000,Alabama,39,7,7.222295018370422
1586296800000,Alabama,48,9,9.285807880761974
1586383200000,Alabama,48,0,0
1586469600000,Alabama,58,10,10.317564311957748
1586556000000,Alabama,60,2,2.0635128623915495
1586642400000,Alabama,61,1,1.0317564311957748
1586728800000,Alabama,62,1,1.0317564311957748
1586815200000,Alabama,73,11,11.349320743153521
1586901600000,Alabama,75,2,2.0635128623915495
1586988000000,Alabama,82,7,7.222295018370422
1587074400000,Alabama,96,14,14.444590036740845
1587160800000,Alabama,113,17,17.53985933032817
1587247200000,Alabama,165,52,53.651334422180284
1587333600000,Alabama,147,-18,-18.571615761523947
1587420000000,Alabama,180,33,34.047962229460566
1587506400000,Alabama,187,7,7.222295018370422
1587592800000,Alabama,198,11,11.349320743153521
1587679200000,Alabama,209,11,11.349320743153521
1587765600000,Alabama,213,4,4.127025724783099
1587852000000,Alabama,220,7,7.222295018370422
1587938400000,Alabama,228,8,8.254051449566198
1588024800000,Alabama,243,15,15.476346467936622
1588111200000,Alabama,260,17,17.53985933032817
1588197600000,Alabama,280,20,20.635128623915495
1588284000000,Alabama,289,9,9.285807880761974
1588370400000,Alabama,288,-1,-1.0317564311957748
1588456800000,Alabama,290,2,2.0635128623915495
1588543200000,Alabama,300,10,10.317564311957748
1588629600000,Alabama,323,23,23.730397917502817
1588716000000,Alabama,343,20,20.635128623915495
1588802400000,Alabama,370,27,27.857423642285916
1588888800000,Alabama,386,16,16.508102899132396
1588975200000,Alabama,394,8,8.254051449566198
1589061600000,Alabama,394,0,0
1589148000000,Alabama,424,30,30.952692935873245
1589234400000,Alabama,433,9,9.285807880761974
1589320800000,Alabama,451,18,18.571615761523947
1589407200000,Alabama,475,24,24.762154348698594
1589493600000,Alabama,484,9,9.285807880761974
1589580000000,Alabama,487,3,3.0952692935873243
1589666400000,Alabama,488,1,1.0317564311957748
1589752800000,Alabama,496,8,8.254051449566198
1589839200000,Alabama,504,8,8.254051449566198
1589925600000,Alabama,524,20,20.635128623915495
1590012000000,Alabama,534,10,10.317564311957748
1590098400000,Alabama,543,9,9.285807880761974
1590184800000,Alabama,551,8,8.254051449566198
1590271200000,Alabama,554,3,3.0952692935873243
1590357600000,Alabama,568,14,14.444590036740845
1590444000000,Alabama,579,11,11.349320743153521
1590530400000,Alabama,584,5,5.158782155978874
1590616800000,Alabama,594,10,10.317564311957748
1590703200000,Alabama,613,19,19.60337219271972
1590789600000,Alabama,620,7,7.222295018370422
1590876000000,Alabama,632,12,12.381077174349297
1590962400000,Alabama,646,14,14.444590036740845
1591048800000,Alabama,653,7,7.222295018370422
1591135200000,Alabama,653,0,0
1591221600000,Alabama,653,0,0
1591308000000,Alabama,674,21,21.66688505511127
1591394400000,Alabama,688,14,14.444590036740845
1591480800000,Alabama,692,4,4.127025724783099
1591567200000,Alabama,728,36,37.143231523047895
1591653600000,Alabama,729,1,1.0317564311957748
1591740000000,Alabama,744,15,15.476346467936622
1591826400000,Alabama,755,11,11.349320743153521
1591912800000,Alabama,769,14,14.444590036740845
1591999200000,Alabama,774,5,5.158782155978874
1592085600000,Alabama,776,2,2.0635128623915495
1592172000000,Alabama,781,5,5.158782155978874
1592258400000,Alabama,785,4,4.127025724783099
1592344800000,Alabama,792,7,7.222295018370422
1592431200000,Alabama,810,18,18.571615761523947
1592517600000,Alabama,823,13,13.412833605545071
1592604000000,Alabama,838,15,15.476346467936622
1592690400000,Alabama,839,1,1.0317564311957748
1592776800000,Alabama,843,4,4.127025724783099
1592863200000,Alabama,870,27,27.857423642285916
1592949600000,Alabama,890,20,20.635128623915495
1593036000000,Alabama,895,5,5.158782155978874
1593122400000,Alabama,910,15,15.476346467936622
1593208800000,Alabama,923,13,13.412833605545071
1593295200000,Alabama,924,1,1.0317564311957748
1593381600000,Alabama,931,7,7.222295018370422
1593468000000,Alabama,947,16,16.508102899132396
1593554400000,Alabama,969,22,22.698641486307043
1593640800000,Alabama,985,16,16.508102899132396
1593727200000,Alabama,1006,21,21.66688505511127
1593813600000,Alabama,1007,1,1.0317564311957748
1593900000000,Alabama,1009,2,2.0635128623915495
1593986400000,Alabama,1009,0,0
1594072800000,Alabama,1032,23,23.730397917502817
1594159200000,Alabama,1057,25,25.793910779894368
1594245600000,Alabama,1067,10,10.317564311957748
1594332000000,Alabama,1103,36,37.143231523047895
1594418400000,Alabama,1114,11,11.349320743153521
1594504800000,Alabama,1121,7,7.222295018370422
1594591200000,Alabama,1124,3,3.0952692935873243
1594677600000,Alabama,1166,42,43.33377011022254
1594764000000,Alabama,1211,45,46.42903940380986
1594850400000,Alabama,1230,19,19.60337219271972
1594936800000,Alabama,1263,33,34.047962229460566
1595023200000,Alabama,1286,23,23.730397917502817
1595109600000,Alabama,1287,1,1.0317564311957748
1595196000000,Alabama,1292,5,5.158782155978874
1595282400000,Alabama,1307,15,15.476346467936622
1595368800000,Alabama,1363,56,57.77836014696338
1595455200000,Alabama,1399,36,37.143231523047895
1595541600000,Alabama,1439,40,41.27025724783099
1595628000000,Alabama,1456,17,17.53985933032817
1595714400000,Alabama,1473,17,17.53985933032817
1595800800000,Alabama,1492,19,19.60337219271972
1595887200000,Alabama,1493,1,1.0317564311957748
1595973600000,Alabama,1538,45,46.42903940380986
1596060000000,Alabama,1567,29,29.92093650467747
1596146400000,Alabama,1581,14,14.444590036740845
1596232800000,Alabama,1603,22,22.698641486307043
1596319200000,Alabama,1627,24,24.762154348698594
1596405600000,Alabama,1633,6,6.1905385871746486
1596492000000,Alabama,1668,35,36.11147509185212
1596578400000,Alabama,1698,30,30.952692935873245
1596664800000,Alabama,1714,16,16.508102899132396
1596751200000,Alabama,1731,17,17.53985933032817
1596837600000,Alabama,1751,20,20.635128623915495
1596924000000,Alabama,1768,17,17.53985933032817
1597010400000,Alabama,1797,29,29.92093650467747
1597096800000,Alabama,1847,50,51.587821559788736
1597183200000,Alabama,1882,35,36.11147509185212
1597269600000,Alabama,1890,8,8.254051449566198
1597356000000,Alabama,1893,3,3.0952692935873243
1597442400000,Alabama,1896,3,3.0952692935873243
1597528800000,Alabama,1898,2,2.0635128623915495
1597615200000,Alabama,1925,27,27.857423642285916
1597701600000,Alabama,1936,11,11.349320743153521
1597788000000,Alabama,1944,8,8.254051449566198
1597874400000,Alabama,1974,30,30.952692935873245
1597960800000,Alabama,1996,22,22.698641486307043
1598047200000,Alabama,2011,15,15.476346467936622
1598133600000,Alabama,2017,6,6.1905385871746486
1598220000000,Alabama,2024,7,7.222295018370422
1598306400000,Alabama,2030,6,6.1905385871746486
1598392800000,Alabama,2045,15,15.476346467936622
1598479200000,Alabama,2076,31,31.98444936706902
1598565600000,Alabama,2107,31,31.98444936706902
1598652000000,Alabama,2152,45,46.42903940380986
1598738400000,Alabama,2162,10,10.317564311957748
1598824800000,Alabama,2182,20,20.635128623915495
1598911200000,Alabama,2200,18,18.571615761523947
1598997600000,Alabama,2217,17,17.53985933032817
1599084000000,Alabama,2233,16,16.508102899132396
1599170400000,Alabama,2266,33,34.047962229460566
1599256800000,Alabama,2275,9,9.285807880761974
1599343200000,Alabama,2276,1,1.0317564311957748
1599429600000,Alabama,2267,-9,-9.285807880761974
1599516000000,Alabama,2277,10,10.317564311957748
1599602400000,Alabama,2285,8,8.254051449566198
1599688800000,Alabama,2301,16,16.508102899132396
1599775200000,Alabama,2333,32,33.01620579826479
1599861600000,Alabama,2350,17,17.53985933032817
1599948000000,Alabama,2351,1,1.0317564311957748
1600034400000,Alabama,2355,4,4.127025724783099
1600120800000,Alabama,2387,32,33.01620579826479
1600207200000,Alabama,2392,5,5.158782155978874
1600293600000,Alabama,2401,9,9.285807880761974
1600380000000,Alabama,2428,27,27.857423642285916
1600466400000,Alabama,2437,9,9.285807880761974
1600552800000,Alabama,2437,0,0
1600639200000,Alabama,2439,2,2.0635128623915495
1600725600000,Alabama,2457,18,18.571615761523947
1600812000000,Alabama,2488,31,31.98444936706902
1600898400000,Alabama,2480,-8,-8.254051449566198
1600984800000,Alabama,2491,11,11.349320743153521
1601071200000,Alabama,2501,10,10.317564311957748
1601157600000,Alabama,2501,0,0
1601244000000,Alabama,2501,0,0
1601330400000,Alabama,2517,16,16.508102899132396
1601416800000,Alabama,2540,23,23.730397917502817
1601503200000,Alabama,2548,8,8.254051449566198
1601589600000,Alabama,2550,2,2.0635128623915495
1601676000000,Alabama,2558,8,8.254051449566198
1601762400000,Alabama,2558,0,0
1601848800000,Alabama,2559,1,1.0317564311957748
1601935200000,Alabama,2580,21,21.66688505511127
1602021600000,Alabama,2601,21,21.66688505511127
1602108000000,Alabama,2637,36,37.143231523047895
1602194400000,Alabama,2653,16,16.508102899132396
1602280800000,Alabama,2664,11,11.349320743153521
1602367200000,Alabama,2664,0,0
1602453600000,Alabama,2665,1,1.0317564311957748
1602540000000,Alabama,2665,0,0
1602626400000,Alabama,2706,41,42.302013679026764
1602712800000,Alabama,2756,50,51.587821559788736
1602799200000,Alabama,2786,30,30.952692935873245
1602885600000,Alabama,2788,2,2.0635128623915495
1602972000000,Alabama,2788,0,0
1603058400000,Alabama,2789,1,1.0317564311957748
1603144800000,Alabama,2805,16,16.508102899132396
1603231200000,Alabama,2828,23,23.730397917502817
1603317600000,Alabama,2843,15,15.476346467936622
1603404000000,Alabama,2859,16,16.508102899132396
1603490400000,Alabama,2866,7,7.222295018370422
1603576800000,Alabama,2866,0,0
1603666800000,Alabama,2866,0,0
1603753200000,Alabama,2892,26,26.825667211090142
1603839600000,Alabama,2911,19,19.60337219271972
1603926000000,Alabama,2914,3,3.0952692935873243
1604012400000,Alabama,2932,18,18.571615761523947
1604098800000,Alabama,2967,35,36.11147509185212
1604185200000,Alabama,2973,6,6.1905385871746486
1604271600000,Alabama,2973,0,0
1604358000000,Alabama,2987,14,14.444590036740845
1604444400000,Alabama,3006,19,19.60337219271972
1604530800000,Alabama,3026,20,20.635128623915495
1604617200000,Alabama,3049,23,23.730397917502817
1604703600000,Alabama,3082,33,34.047962229460566
1604790000000,Alabama,3084,2,2.0635128623915495
1604876400000,Alabama,3084,0,0
1604962800000,Alabama,3120,36,37.143231523047895
1605049200000,Alabama,3201,81,83.57227092685775
1605135600000,Alabama,3213,12,12.381077174349297
1605222000000,Alabama,3231,18,18.571615761523947
1605308400000,Alabama,3246,15,15.476346467936622
1605394800000,Alabama,3248,2,2.0635128623915495
1605481200000,Alabama,3249,1,1.0317564311957748
1605567600000,Alabama,3301,52,53.651334422180284
1605654000000,Alabama,3347,46,47.460795835005634
1605740400000,Alabama,3419,72,74.28646304609579
1605826800000,Alabama,3451,32,33.01620579826479
1605913200000,Alabama,3457,6,6.1905385871746486
1605999600000,Alabama,3457,0,0
1606086000000,Alabama,3459,2,2.0635128623915495
1606172400000,Alabama,3472,13,13.412833605545071
1606258800000,Alabama,3532,60,61.90538587174649
1606345200000,Alabama,3572,40,41.27025724783099
1606431600000,Alabama,3572,0,0
1606518000000,Alabama,3572,0,0
1606604400000,Alabama,3577,5,5.158782155978874
1606690800000,Alabama,3578,1,1.0317564311957748
1606777200000,Alabama,3638,60,61.90538587174649
1606863600000,Alabama,3711,73,75.31821947729156
1606950000000,Alabama,3776,65,67.06416802772536
1607036400000,Alabama,3831,55,56.746603715767606
1579647600000,Mississippi,0,0,0
1579734000000,Mississippi,0,0,0
1579820400000,Mississippi,0,0,0
1579906800000,Mississippi,0,0,0
1579993200000,Mississippi,0,0,0
1580079600000,Mississippi,0,0,0
1580166000000,Mississippi,0,0,0
1580252400000,Mississippi,0,0,0
1580338800000,Mississippi,0,0,0
1580425200000,Mississippi,0,0,0
1580511600000,Mississippi,0,0,0
1580598000000,Mississippi,0,0,0
1580684400000,Mississippi,0,0,0
1580770800000,Mississippi,0,0,0
1580857200000,Mississippi,0,0,0
1580943600000,Mississippi,0,0,0
1581030000000,Mississippi,0,0,0
1581116400000,Mississippi,0,0,0
1581202800000,Mississippi,0,0,0
1581289200000,Mississippi,0,0,0
1581375600000,Mississippi,0,0,0
1581462000000,Mississippi,0,0,0
1581548400000,Mississippi,0,0,0
1581634800000,Mississippi,0,0,0
1581721200000,Mississippi,0,0,0
1581807600000,Mississippi,0,0,0
1581894000000,Mississippi,0,0,0
1581980400000,Mississippi,0,0,0
1582066800000,Mississippi,0,0,0
1582153200000,Mississippi,0,0,0
1582239600000,Mississippi,0,0,0
1582326000000,Mississippi,0,0,0
1582412400000,Mississippi,0,0,0
1582498800000,Mississippi,0,0,0
1582585200000,Mississippi,0,0,0
1582671600000,Mississippi,0,0,0
1582758000000,Mississippi,0,0,0
1582844400000,Mississippi,0,0,0
1582930800000,Mississippi,0,0,0
1583017200000,Mississippi,0,0,0
1583103600000,Mississippi,0,0,0
1583190000000,Mississippi,0,0,0
1583276400000,Mississippi,0,0,0
1583362800000,Mississippi,0,0,0
1583449200000,Mississippi,0,0,0
1583535600000,Mississippi,0,0,0
1583622000000,Mississippi,0,0,0
1583708400000,Mississippi,0,0,0
1583794800000,Mississippi,0,0,0
1583881200000,Mississippi,0,0,0
1583967600000,Mississippi,0,0,0
1584054000000,Mississippi,0,0,0
1584140400000,Mississippi,0,0,0
1584226800000,Mississippi,0,0,0
1584313200000,Mississippi,0,0,0
1584399600000,Mississippi,0,0,0
1584486000000,Mississippi,0,0,0
1584572400000,Mississippi,1,1,1.5697207152903359
1584658800000,Mississippi,1,0,0
1584745200000,Mississippi,1,0,0
1584831600000,Mississippi,1,0,0
1584918000000,Mississippi,1,0,0
1585004400000,Mississippi,2,1,1.5697207152903359
1585090800000,Mississippi,5,3,4.709162145871007
1585177200000,Mississippi,7,2,3.1394414305806717
1585263600000,Mississippi,8,1,1.5697207152903359
1585350000000,Mississippi,13,5,7.848603576451678
1585436400000,Mississippi,16,3,4.709162145871007
1585519200000,Mississippi,20,4,6.278882861161343
1585605600000,Mississippi,22,2,3.1394414305806717
1585692000000,Mississippi,26,4,6.278882861161343
1585778400000,Mississippi,29,3,4.709162145871007
1585864800000,Mississippi,29,0,0
1585951200000,Mississippi,35,6,9.418324291742014
1586037600000,Mississippi,51,16,25.115531444645374
1586124000000,Mississippi,59,8,12.557765722322687
1586210400000,Mississippi,67,8,12.557765722322687
1586296800000,Mississippi,76,9,14.12748643761302
1586383200000,Mississippi,82,6,9.418324291742014
1586469600000,Mississippi,82,0,0
1586556000000,Mississippi,93,11,17.26692786819369
1586642400000,Mississippi,98,5,7.848603576451678
1586728800000,Mississippi,111,13,20.40636929877436
1586815200000,Mississippi,122,11,17.26692786819369
1586901600000,Mississippi,129,7,10.98804500703235
1586988000000,Mississippi,140,11,17.26692786819369
1587074400000,Mississippi,140,0,0
1587160800000,Mississippi,152,12,18.836648583484028
1587247200000,Mississippi,169,17,26.685252159935708
1587333600000,Mississippi,183,14,21.9760900140647
1587420000000,Mississippi,183,0,0
1587506400000,Mississippi,201,18,28.25497287522604
1587592800000,Mississippi,209,8,12.557765722322687
1587679200000,Mississippi,209,0,0
1587765600000,Mississippi,221,12,18.836648583484028
1587852000000,Mississippi,229,8,12.557765722322687
1587938400000,Mississippi,239,10,15.697207152903356
1588024800000,Mississippi,250,11,17.26692786819369
1588111200000,Mississippi,250,0,0
1588197600000,Mississippi,282,32,50.23106288929075
1588284000000,Mississippi,281,-1,-1.5697207152903359
1588370400000,Mississippi,291,10,15.697207152903356
1588456800000,Mississippi,310,19,29.824693590516375
1588543200000,Mississippi,342,32,50.23106288929075
1588629600000,Mississippi,374,32,50.23106288929075
1588716000000,Mississippi,374,0,0
1588802400000,Mississippi,409,35,54.94022503516175
1588888800000,Mississippi,422,13,20.40636929877436
1588975200000,Mississippi,430,8,12.557765722322687
1589061600000,Mississippi,435,5,7.848603576451678
1589148000000,Mississippi,457,22,34.53385573638738
1589234400000,Mississippi,466,9,14.12748643761302
1589320800000,Mississippi,480,14,21.9760900140647
1589407200000,Mississippi,493,13,20.40636929877436
1589493600000,Mississippi,511,18,28.25497287522604
1589580000000,Mississippi,521,10,15.697207152903356
1589666400000,Mississippi,528,7,10.98804500703235
1589752800000,Mississippi,555,27,42.38245931283906
1589839200000,Mississippi,570,15,23.545810729355036
1589925600000,Mississippi,580,10,15.697207152903356
1590012000000,Mississippi,595,15,23.545810729355036
1590098400000,Mississippi,615,20,31.394414305806713
1590184800000,Mississippi,625,10,15.697207152903356
1590271200000,Mississippi,635,10,15.697207152903356
1590357600000,Mississippi,652,17,26.685252159935708
1590444000000,Mississippi,671,19,29.824693590516375
1590530400000,Mississippi,692,21,32.96413502109704
1590616800000,Mississippi,710,18,28.25497287522604
1590703200000,Mississippi,723,13,20.40636929877436
1590789600000,Mississippi,734,11,17.26692786819369
1590876000000,Mississippi,739,5,7.848603576451678
1590962400000,Mississippi,768,29,45.521900743419735
1591048800000,Mississippi,782,14,21.9760900140647
1591135200000,Mississippi,794,12,18.836648583484028
1591221600000,Mississippi,794,0,0
1591308000000,Mississippi,803,9,14.12748643761302
1591394400000,Mississippi,817,14,21.9760900140647
1591480800000,Mississippi,837,20,31.394414305806713
1591567200000,Mississippi,837,0,0
1591653600000,Mississippi,868,31,48.6613421740004
1591740000000,Mississippi,868,0,0
1591826400000,Mississippi,868,0,0
1591912800000,Mississippi,889,21,32.96413502109704
1591999200000,Mississippi,889,0,0
1592085600000,Mississippi,895,6,9.418324291742014
1592172000000,Mississippi,915,20,31.394414305806713
1592258400000,Mississippi,939,24,37.673297166968055
1592344800000,Mississippi,938,-1,-1.5697207152903359
1592431200000,Mississippi,938,0,0
1592517600000,Mississippi,938,0,0
1592604000000,Mississippi,938,0,0
1592690400000,Mississippi,938,0,0
1592776800000,Mississippi,978,40,62.788828611613425
1592863200000,Mississippi,989,11,17.26692786819369
1592949600000,Mississippi,1011,22,34.53385573638738
1593036000000,Mississippi,1016,5,7.848603576451678
1593122400000,Mississippi,1035,19,29.824693590516375
1593208800000,Mississippi,1039,4,6.278882861161343
1593295200000,Mississippi,1059,20,31.394414305806713
1593381600000,Mississippi,1073,14,21.9760900140647
1593468000000,Mississippi,1082,9,14.12748643761302
1593554400000,Mississippi,1092,10,15.697207152903356
1593640800000,Mississippi,1092,0,0
1593727200000,Mississippi,1107,15,23.545810729355036
1593813600000,Mississippi,1111,4,6.278882861161343
1593900000000,Mississippi,1114,3,4.709162145871007
1593986400000,Mississippi,1114,0,0
1594072800000,Mississippi,1158,44,69.06771147277476
1594159200000,Mississippi,1204,46,72.20715290335545
1594245600000,Mississippi,1215,11,17.26692786819369
1594332000000,Mississippi,1215,0,0
1594418400000,Mississippi,1249,34,53.370504319871415
1594504800000,Mississippi,1250,1,1.5697207152903359
1594591200000,Mississippi,1273,23,36.103576451677725
1594677600000,Mississippi,1272,-1,-1.5697207152903359
1594764000000,Mississippi,1308,36,56.50994575045208
1594850400000,Mississippi,1333,25,39.24301788225839
1594936800000,Mississippi,1332,-1,-1.5697207152903359
