,DATE,STATE,TOTAL_DEATHS,NEW_DEATHS,RELATIVE_DEATHS
5875,1592690400000,Michigan,6090,3,2.986560477849676e-07
5876,1592776800000,Michigan,6097,7,6.968641114982578e-07
5877,1592863200000,Michigan,6109,12,1.1946241911398705e-06
5878,1592949600000,Michigan,6114,5,4.977600796416128e-07
5879,1593036000000,Michigan,6133,19,1.8914883026381285e-06
5880,1593122400000,Michigan,6134,1,9.955201592832255e-08
5881,1593208800000,Michigan,6153,19,1.8914883026381285e-06
5882,1593295200000,Michigan,6157,4,3.982080637132902e-07
5883,1593381600000,Michigan,6161,4,3.982080637132902e-07
5884,1593468000000,Michigan,6193,32,3.1856645097063215e-06
5885,1593554400000,Michigan,6198,5,4.977600796416128e-07
5886,1593640800000,Michigan,6212,14,1.3937282229965156e-06
5887,1593727200000,Michigan,6212,0,0.0
5888,1593813600000,Michigan,6218,6,5.973120955699352e-07
5889,1593900000000,Michigan,6218,0,0.0
5890,1593986400000,Michigan,6221,3,2.986560477849676e-07
5891,1594072800000,Michigan,6251,30,2.9865604778496766e-06
5892,1594159200000,Michigan,6262,11,1.095072175211548e-06
5893,1594245600000,Michigan,6271,9,8.959681433549029e-07
5894,1594332000000,Michigan,6285,14,1.3937282229965156e-06
5895,1594418400000,Michigan,6313,28,2.7874564459930312e-06
5896,1594504800000,Michigan,6314,1,9.955201592832255e-08
5897,1594591200000,Michigan,6321,7,6.968641114982578e-07
5898,1594677600000,Michigan,6326,5,4.977600796416128e-07
5899,1594764000000,Michigan,6330,4,3.982080637132902e-07
5900,1594850400000,Michigan,6348,18,1.7919362867098058e-06
5901,1594936800000,Michigan,6355,7,6.968641114982578e-07
5902,1595023200000,Michigan,6364,9,8.959681433549029e-07
5903,1595109600000,Michigan,6366,2,1.991040318566451e-07
5904,1595196000000,Michigan,6373,7,6.968641114982578e-07
5905,1595282400000,Michigan,6382,9,8.959681433549029e-07
5906,1595368800000,Michigan,6388,6,5.973120955699352e-07
5907,1595455200000,Michigan,6395,7,6.968641114982578e-07
5908,1595541600000,Michigan,6400,5,4.977600796416128e-07
5909,1595628000000,Michigan,6400,0,0.0
5910,1595714400000,Michigan,6400,0,0.0
5911,1595800800000,Michigan,6405,5,4.977600796416128e-07
5912,1595887200000,Michigan,6421,16,1.5928322548531607e-06
5913,1595973600000,Michigan,6422,1,9.955201592832255e-08
5914,1596060000000,Michigan,6443,21,2.0905923344947734e-06
5915,1596146400000,Michigan,6450,7,6.968641114982578e-07
5916,1596232800000,Michigan,6457,7,6.968641114982578e-07
5917,1596319200000,Michigan,6457,0,0.0
5918,1596405600000,Michigan,6463,6,5.973120955699352e-07
5919,1596492000000,Michigan,6471,8,7.964161274265804e-07
5920,1596578400000,Michigan,6478,7,6.968641114982578e-07
5921,1596664800000,Michigan,6506,28,2.7874564459930312e-06
5922,1596751200000,Michigan,6524,18,1.7919362867098058e-06
5923,1596837600000,Michigan,6520,-4,-3.982080637132902e-07
5924,1596924000000,Michigan,6519,-1,-9.955201592832255e-08
5925,1597010400000,Michigan,6526,7,6.968641114982578e-07
5926,1597096800000,Michigan,6533,7,6.968641114982578e-07
5927,1597183200000,Michigan,6539,6,5.973120955699352e-07
5928,1597269600000,Michigan,6555,16,1.5928322548531607e-06
5929,1597356000000,Michigan,6566,11,1.095072175211548e-06
5930,1597442400000,Michigan,6586,20,1.991040318566451e-06
5931,1597528800000,Michigan,6592,6,5.973120955699352e-07
5932,1597615200000,Michigan,6592,0,0.0
5933,1597701600000,Michigan,6608,16,1.5928322548531607e-06
5934,1597788000000,Michigan,6618,10,9.955201592832256e-07
5935,1597874400000,Michigan,6634,16,1.5928322548531607e-06
5936,1597960800000,Michigan,6634,0,0.0
5937,1598047200000,Michigan,6655,21,2.0905923344947734e-06
5938,1598133600000,Michigan,6659,4,3.982080637132902e-07
5939,1598220000000,Michigan,6663,4,3.982080637132902e-07
5940,1598306400000,Michigan,6684,21,2.0905923344947734e-06
5941,1598392800000,Michigan,6690,6,5.973120955699352e-07
5942,1598479200000,Michigan,6706,16,1.5928322548531607e-06
5943,1598565600000,Michigan,6712,6,5.973120955699352e-07
5944,1598652000000,Michigan,6745,33,3.285216525634644e-06
5945,1598738400000,Michigan,6748,3,2.986560477849676e-07
5946,1598824800000,Michigan,6753,5,4.977600796416128e-07
5947,1598911200000,Michigan,6767,14,1.3937282229965156e-06
5948,1598997600000,Michigan,6781,14,1.3937282229965156e-06
5949,1599084000000,Michigan,6791,10,9.955201592832256e-07
5950,1599170400000,Michigan,6798,7,6.968641114982578e-07
5951,1599256800000,Michigan,6806,8,7.964161274265804e-07
5952,1599343200000,Michigan,6806,0,0.0
5953,1599429600000,Michigan,6810,4,3.982080637132902e-07
5954,1599516000000,Michigan,6811,1,9.955201592832255e-08
5955,1599602400000,Michigan,6887,76,7.565953210552514e-06
5956,1599688800000,Michigan,6894,7,6.968641114982578e-07
5957,1599775200000,Michigan,6900,6,5.973120955699352e-07
5958,1599861600000,Michigan,6911,11,1.095072175211548e-06
5959,1599948000000,Michigan,6911,0,0.0
5960,1600034400000,Michigan,6921,10,9.955201592832256e-07
5961,1600120800000,Michigan,6932,11,1.095072175211548e-06
5962,1600207200000,Michigan,6943,11,1.095072175211548e-06
5963,1600293600000,Michigan,6955,12,1.1946241911398705e-06
5964,1600380000000,Michigan,6954,-1,-9.955201592832255e-08
5965,1600466400000,Michigan,6969,15,1.4932802389248383e-06
5966,1600552800000,Michigan,6969,0,0.0
5967,1600639200000,Michigan,6981,12,1.1946241911398705e-06
5968,1600725600000,Michigan,6997,16,1.5928322548531607e-06
5969,1600812000000,Michigan,7013,16,1.5928322548531607e-06
5970,1600898400000,Michigan,7019,6,5.973120955699352e-07
5971,1600984800000,Michigan,7027,8,7.964161274265804e-07
5972,1601071200000,Michigan,7044,17,1.6923842707814834e-06
5973,1601157600000,Michigan,7044,0,0.0
5974,1601244000000,Michigan,7051,7,6.968641114982578e-07
5975,1601330400000,Michigan,7072,21,2.0905923344947734e-06
5976,1601416800000,Michigan,7083,11,1.095072175211548e-06
5977,1601503200000,Michigan,7102,19,1.8914883026381285e-06
5978,1601589600000,Michigan,7110,8,7.964161274265804e-07
5979,1601676000000,Michigan,7124,14,1.3937282229965156e-06
5980,1601762400000,Michigan,7124,0,0.0
5981,1601848800000,Michigan,7139,15,1.4932802389248383e-06
5982,1601935200000,Michigan,7161,22,2.190144350423096e-06
5983,1602021600000,Michigan,7169,8,7.964161274265804e-07
5984,1602108000000,Michigan,7193,24,2.389248382279741e-06
5985,1602194400000,Michigan,7200,7,6.968641114982578e-07
5986,1602280800000,Michigan,7219,19,1.8914883026381285e-06
5987,1602367200000,Michigan,7219,0,0.0
5988,1602453600000,Michigan,7225,6,5.973120955699352e-07
5989,1602540000000,Michigan,7255,30,2.9865604778496766e-06
5990,1602626400000,Michigan,7268,13,1.2941762070681932e-06
5991,1602712800000,Michigan,7302,34,3.3847685415629668e-06
5992,1602799200000,Michigan,7317,15,1.4932802389248383e-06
5993,1602885600000,Michigan,7317,0,0.0
5994,1602972000000,Michigan,7317,0,0.0
5995,1603058400000,Michigan,7363,46,4.5793927327028375e-06
5996,1603144800000,Michigan,7383,20,1.991040318566451e-06
5997,1603231200000,Michigan,7418,35,3.484320557491289e-06
5998,1603317600000,Michigan,7464,46,4.5793927327028375e-06
5999,1603404000000,Michigan,7484,20,1.991040318566451e-06
6000,1603490400000,Michigan,7522,38,3.782976605276257e-06
6001,1603576800000,Michigan,7522,0,0.0
6002,1603666800000,Michigan,7552,30,2.9865604778496766e-06
6003,1603753200000,Michigan,7565,13,1.2941762070681932e-06
6004,1603839600000,Michigan,7606,41,4.081632653061224e-06
6005,1603926000000,Michigan,7653,47,4.67894474863116e-06
6006,1604012400000,Michigan,7665,12,1.1946241911398705e-06
6007,1604098800000,Michigan,7699,34,3.3847685415629668e-06
6008,1604185200000,Michigan,7699,0,0.0
6009,1604271600000,Michigan,7716,17,1.6923842707814834e-06
6010,1604358000000,Michigan,7761,45,4.479840716774515e-06
6011,1604444400000,Michigan,7782,21,2.0905923344947734e-06
6012,1604530800000,Michigan,7833,51,5.07715281234445e-06
6013,1604617200000,Michigan,7880,47,4.67894474863116e-06
6014,1604703600000,Michigan,7945,65,6.4708810353409656e-06
6015,1604790000000,Michigan,7945,0,0.0
6016,1604876400000,Michigan,8008,63,6.27177700348432e-06
6017,1604962800000,Michigan,8094,86,8.561473369835739e-06
6018,1605049200000,Michigan,8136,42,4.181184668989547e-06
6019,1605135600000,Michigan,8185,49,4.878048780487805e-06
6020,1605222000000,Michigan,8308,123,1.2244897959183674e-05
6021,1605308400000,Michigan,8376,68,6.7695370831259336e-06
6022,1605394800000,Michigan,8376,0,0.0
6023,1605481200000,Michigan,8431,55,5.47536087605774e-06
6024,1605567600000,Michigan,8511,80,7.964161274265805e-06
6025,1605654000000,Michigan,8573,62,6.1722249875559984e-06
6026,1605740400000,Michigan,8717,144,1.4335490293678447e-05
6027,1605826800000,Michigan,8774,57,5.674464907914385e-06
6028,1605913200000,Michigan,8875,101,1.0054753608760577e-05
6029,1605999600000,Michigan,8875,0,0.0
6030,1606086000000,Michigan,8940,65,6.4708810353409656e-06
6031,1606172400000,Michigan,9094,154,1.5331010452961673e-05
6032,1606258800000,Michigan,9170,76,7.565953210552514e-06
6033,1606345200000,Michigan,9170,0,0.0
6034,1606431600000,Michigan,9357,187,1.8616226978596318e-05
6035,1606518000000,Michigan,9467,110,1.095072175211548e-05
6036,1606604400000,Michigan,9467,0,0.0
6037,1606690800000,Michigan,9564,97,9.656545545047287e-06
6038,1606777200000,Michigan,9759,195,1.9412643106022896e-05
6039,1606863600000,Michigan,9842,83,8.262817322050771e-06
6040,1606950000000,Michigan,10035,193,1.921353907416625e-05
6041,1607036400000,Michigan,10117,82,8.163265306122448e-06
6042,1579647600000,Alabama,0,0,0.0
6043,1579734000000,Alabama,0,0,0.0
6044,1579820400000,Alabama,0,0,0.0
6045,1579906800000,Alabama,0,0,0.0
6046,1579993200000,Alabama,0,0,0.0
6047,1580079600000,Alabama,0,0,0.0
6048,1580166000000,Alabama,0,0,0.0
6049,1580252400000,Alabama,0,0,0.0
6050,1580338800000,Alabama,0,0,0.0
6051,1580425200000,Alabama,0,0,0.0
6052,1580511600000,Alabama,0,0,0.0
6053,1580598000000,Alabama,0,0,0.0
6054,1580684400000,Alabama,0,0,0.0
6055,1580770800000,Alabama,0,0,0.0
6056,1580857200000,Alabama,0,0,0.0
6057,1580943600000,Alabama,0,0,0.0
6058,1581030000000,Alabama,0,0,0.0
6059,1581116400000,Alabama,0,0,0.0
6060,1581202800000,Alabama,0,0,0.0
6061,1581289200000,Alabama,0,0,0.0
6062,1581375600000,Alabama,0,0,0.0
6063,1581462000000,Alabama,0,0,0.0
6064,1581548400000,Alabama,0,0,0.0
6065,1581634800000,Alabama,0,0,0.0
6066,1581721200000,Alabama,0,0,0.0
6067,1581807600000,Alabama,0,0,0.0
6068,1581894000000,Alabama,0,0,0.0
6069,1581980400000,Alabama,0,0,0.0
6070,1582066800000,Alabama,0,0,0.0
6071,1582153200000,Alabama,0,0,0.0
6072,1582239600000,Alabama,0,0,0.0
6073,1582326000000,Alabama,0,0,0.0
6074,1582412400000,Alabama,0,0,0.0
6075,1582498800000,Alabama,0,0,0.0
6076,1582585200000,Alabama,0,0,0.0
6077,1582671600000,Alabama,0,0,0.0
6078,1582758000000,Alabama,0,0,0.0
6079,1582844400000,Alabama,0,0,0.0
6080,1582930800000,Alabama,0,0,0.0
6081,1583017200000,Alabama,0,0,0.0
6082,1583103600000,Alabama,0,0,0.0
6083,1583190000000,Alabama,0,0,0.0
6084,1583276400000,Alabama,0,0,0.0
6085,1583362800000,Alabama,0,0,0.0
6086,1583449200000,Alabama,0,0,0.0
6087,1583535600000,Alabama,0,0,0.0
6088,1583622000000,Alabama,0,0,0.0
6089,1583708400000,Alabama,0,0,0.0
6090,1583794800000,Alabama,0,0,0.0
6091,1583881200000,Alabama,0,0,0.0
6092,1583967600000,Alabama,0,0,0.0
6093,1584054000000,Alabama,0,0,0.0
6094,1584140400000,Alabama,0,0,0.0
6095,1584226800000,Alabama,0,0,0.0
6096,1584313200000,Alabama,0,0,0.0
6097,1584399600000,Alabama,0,0,0.0
6098,1584486000000,Alabama,0,0,0.0
6099,1584572400000,Alabama,0,0,0.0
6100,1584658800000,Alabama,0,0,0.0
6101,1584745200000,Alabama,0,0,0.0
6102,1584831600000,Alabama,0,0,0.0
6103,1584918000000,Alabama,0,0,0.0
6104,1585004400000,Alabama,0,0,0.0
6105,1585090800000,Alabama,0,0,0.0
6106,1585177200000,Alabama,1,1,2.0372324604471317e-07
6107,1585263600000,Alabama,3,2,4.0744649208942634e-07
6108,1585350000000,Alabama,3,0,0.0
6109,1585436400000,Alabama,4,1,2.0372324604471317e-07
6110,1585519200000,Alabama,6,2,4.0744649208942634e-07
6111,1585605600000,Alabama,13,7,1.4260627223129923e-06
6112,1585692000000,Alabama,17,4,8.148929841788527e-07
6113,1585778400000,Alabama,17,0,0.0
6114,1585864800000,Alabama,21,4,8.148929841788527e-07
6115,1585951200000,Alabama,26,5,1.018616230223566e-06
6116,1586037600000,Alabama,31,5,1.018616230223566e-06
6117,1586124000000,Alabama,32,1,2.0372324604471317e-07
6118,1586210400000,Alabama,39,7,1.4260627223129923e-06
6119,1586296800000,Alabama,48,9,1.8335092144024186e-06
6120,1586383200000,Alabama,48,0,0.0
6121,1586469600000,Alabama,58,10,2.037232460447132e-06
6122,1586556000000,Alabama,60,2,4.0744649208942634e-07
6123,1586642400000,Alabama,61,1,2.0372324604471317e-07
6124,1586728800000,Alabama,62,1,2.0372324604471317e-07
6125,1586815200000,Alabama,73,11,2.2409557064918448e-06
6126,1586901600000,Alabama,75,2,4.0744649208942634e-07
6127,1586988000000,Alabama,82,7,1.4260627223129923e-06
6128,1587074400000,Alabama,96,14,2.8521254446259846e-06
6129,1587160800000,Alabama,113,17,3.463295182760124e-06
6130,1587247200000,Alabama,165,52,1.0593608794325085e-05
6131,1587333600000,Alabama,147,-18,-3.6670184288048373e-06
6132,1587420000000,Alabama,180,33,6.722867119475535e-06
6133,1587506400000,Alabama,187,7,1.4260627223129923e-06
6134,1587592800000,Alabama,198,11,2.2409557064918448e-06
6135,1587679200000,Alabama,209,11,2.2409557064918448e-06
6136,1587765600000,Alabama,213,4,8.148929841788527e-07
6137,1587852000000,Alabama,220,7,1.4260627223129923e-06
6138,1587938400000,Alabama,228,8,1.6297859683577054e-06
6139,1588024800000,Alabama,243,15,3.0558486906706975e-06
6140,1588111200000,Alabama,260,17,3.463295182760124e-06
6141,1588197600000,Alabama,280,20,4.074464920894264e-06
6142,1588284000000,Alabama,289,9,1.8335092144024186e-06
6143,1588370400000,Alabama,288,-1,-2.0372324604471317e-07
6144,1588456800000,Alabama,290,2,4.0744649208942634e-07
6145,1588543200000,Alabama,300,10,2.037232460447132e-06
6146,1588629600000,Alabama,323,23,4.685634659028403e-06
6147,1588716000000,Alabama,343,20,4.074464920894264e-06
6148,1588802400000,Alabama,370,27,5.500527643207256e-06
6149,1588888800000,Alabama,386,16,3.2595719367154107e-06
6150,1588975200000,Alabama,394,8,1.6297859683577054e-06
6151,1589061600000,Alabama,394,0,0.0
6152,1589148000000,Alabama,424,30,6.111697381341395e-06
6153,1589234400000,Alabama,433,9,1.8335092144024186e-06
6154,1589320800000,Alabama,451,18,3.6670184288048373e-06
6155,1589407200000,Alabama,475,24,4.889357905073116e-06
6156,1589493600000,Alabama,484,9,1.8335092144024186e-06
6157,1589580000000,Alabama,487,3,6.111697381341395e-07
6158,1589666400000,Alabama,488,1,2.0372324604471317e-07
6159,1589752800000,Alabama,496,8,1.6297859683577054e-06
6160,1589839200000,Alabama,504,8,1.6297859683577054e-06
6161,1589925600000,Alabama,524,20,4.074464920894264e-06
6162,1590012000000,Alabama,534,10,2.037232460447132e-06
6163,1590098400000,Alabama,543,9,1.8335092144024186e-06
6164,1590184800000,Alabama,551,8,1.6297859683577054e-06
6165,1590271200000,Alabama,554,3,6.111697381341395e-07
6166,1590357600000,Alabama,568,14,2.8521254446259846e-06
6167,1590444000000,Alabama,579,11,2.2409557064918448e-06
6168,1590530400000,Alabama,584,5,1.018616230223566e-06
6169,1590616800000,Alabama,594,10,2.037232460447132e-06
6170,1590703200000,Alabama,613,19,3.8707416748495506e-06
6171,1590789600000,Alabama,620,7,1.4260627223129923e-06
6172,1590876000000,Alabama,632,12,2.444678952536558e-06
6173,1590962400000,Alabama,646,14,2.8521254446259846e-06
6174,1591048800000,Alabama,653,7,1.4260627223129923e-06
6175,1591135200000,Alabama,653,0,0.0
6176,1591221600000,Alabama,653,0,0.0
6177,1591308000000,Alabama,674,21,4.278188166938977e-06
6178,1591394400000,Alabama,688,14,2.8521254446259846e-06
6179,1591480800000,Alabama,692,4,8.148929841788527e-07
6180,1591567200000,Alabama,728,36,7.334036857609675e-06
6181,1591653600000,Alabama,729,1,2.0372324604471317e-07
6182,1591740000000,Alabama,744,15,3.0558486906706975e-06
6183,1591826400000,Alabama,755,11,2.2409557064918448e-06
6184,1591912800000,Alabama,769,14,2.8521254446259846e-06
6185,1591999200000,Alabama,774,5,1.018616230223566e-06
6186,1592085600000,Alabama,776,2,4.0744649208942634e-07
6187,1592172000000,Alabama,781,5,1.018616230223566e-06
6188,1592258400000,Alabama,785,4,8.148929841788527e-07
6189,1592344800000,Alabama,792,7,1.4260627223129923e-06
6190,1592431200000,Alabama,810,18,3.6670184288048373e-06
6191,1592517600000,Alabama,823,13,2.6484021985812713e-06
6192,1592604000000,Alabama,838,15,3.0558486906706975e-06
6193,1592690400000,Alabama,839,1,2.0372324604471317e-07
6194,1592776800000,Alabama,843,4,8.148929841788527e-07
6195,1592863200000,Alabama,870,27,5.500527643207256e-06
6196,1592949600000,Alabama,890,20,4.074464920894264e-06
6197,1593036000000,Alabama,895,5,1.018616230223566e-06
6198,1593122400000,Alabama,910,15,3.0558486906706975e-06
6199,1593208800000,Alabama,923,13,2.6484021985812713e-06
6200,1593295200000,Alabama,924,1,2.0372324604471317e-07
6201,1593381600000,Alabama,931,7,1.4260627223129923e-06
6202,1593468000000,Alabama,947,16,3.2595719367154107e-06
6203,1593554400000,Alabama,969,22,4.4819114129836896e-06
6204,1593640800000,Alabama,985,16,3.2595719367154107e-06
6205,1593727200000,Alabama,1006,21,4.278188166938977e-06
6206,1593813600000,Alabama,1007,1,2.0372324604471317e-07
6207,1593900000000,Alabama,1009,2,4.0744649208942634e-07
6208,1593986400000,Alabama,1009,0,0.0
6209,1594072800000,Alabama,1032,23,4.685634659028403e-06
6210,1594159200000,Alabama,1057,25,5.093081151117829e-06
6211,1594245600000,Alabama,1067,10,2.037232460447132e-06
6212,1594332000000,Alabama,1103,36,7.334036857609675e-06
6213,1594418400000,Alabama,1114,11,2.2409557064918448e-06
6214,1594504800000,Alabama,1121,7,1.4260627223129923e-06
6215,1594591200000,Alabama,1124,3,6.111697381341395e-07
6216,1594677600000,Alabama,1166,42,8.556376333877954e-06
6217,1594764000000,Alabama,1211,45,9.167546072012092e-06
6218,1594850400000,Alabama,1230,19,3.8707416748495506e-06
6219,1594936800000,Alabama,1263,33,6.722867119475535e-06
6220,1595023200000,Alabama,1286,23,4.685634659028403e-06
6221,1595109600000,Alabama,1287,1,2.0372324604471317e-07
6222,1595196000000,Alabama,1292,5,1.018616230223566e-06
6223,1595282400000,Alabama,1307,15,3.0558486906706975e-06
6224,1595368800000,Alabama,1363,56,1.1408501778503938e-05
6225,1595455200000,Alabama,1399,36,7.334036857609675e-06
6226,1595541600000,Alabama,1439,40,8.148929841788528e-06
6227,1595628000000,Alabama,1456,17,3.463295182760124e-06
6228,1595714400000,Alabama,1473,17,3.463295182760124e-06
6229,1595800800000,Alabama,1492,19,3.8707416748495506e-06
6230,1595887200000,Alabama,1493,1,2.0372324604471317e-07
6231,1595973600000,Alabama,1538,45,9.167546072012092e-06
6232,1596060000000,Alabama,1567,29,5.9079741352966825e-06
6233,1596146400000,Alabama,1581,14,2.8521254446259846e-06
6234,1596232800000,Alabama,1603,22,4.4819114129836896e-06
6235,1596319200000,Alabama,1627,24,4.889357905073116e-06
6236,1596405600000,Alabama,1633,6,1.222339476268279e-06
6237,1596492000000,Alabama,1668,35,7.130313611564961e-06
6238,1596578400000,Alabama,1698,30,6.111697381341395e-06
6239,1596664800000,Alabama,1714,16,3.2595719367154107e-06
6240,1596751200000,Alabama,1731,17,3.463295182760124e-06
6241,1596837600000,Alabama,1751,20,4.074464920894264e-06
6242,1596924000000,Alabama,1768,17,3.463295182760124e-06
6243,1597010400000,Alabama,1797,29,5.9079741352966825e-06
6244,1597096800000,Alabama,1847,50,1.0186162302235659e-05
6245,1597183200000,Alabama,1882,35,7.130313611564961e-06
6246,1597269600000,Alabama,1890,8,1.6297859683577054e-06
6247,1597356000000,Alabama,1893,3,6.111697381341395e-07
6248,1597442400000,Alabama,1896,3,6.111697381341395e-07
6249,1597528800000,Alabama,1898,2,4.0744649208942634e-07
6250,1597615200000,Alabama,1925,27,5.500527643207256e-06
6251,1597701600000,Alabama,1936,11,2.2409557064918448e-06
6252,1597788000000,Alabama,1944,8,1.6297859683577054e-06
6253,1597874400000,Alabama,1974,30,6.111697381341395e-06
6254,1597960800000,Alabama,1996,22,4.4819114129836896e-06
6255,1598047200000,Alabama,2011,15,3.0558486906706975e-06
6256,1598133600000,Alabama,2017,6,1.222339476268279e-06
6257,1598220000000,Alabama,2024,7,1.4260627223129923e-06
6258,1598306400000,Alabama,2030,6,1.222339476268279e-06
6259,1598392800000,Alabama,2045,15,3.0558486906706975e-06
6260,1598479200000,Alabama,2076,31,6.315420627386108e-06
6261,1598565600000,Alabama,2107,31,6.315420627386108e-06
6262,1598652000000,Alabama,2152,45,9.167546072012092e-06
6263,1598738400000,Alabama,2162,10,2.037232460447132e-06
6264,1598824800000,Alabama,2182,20,4.074464920894264e-06
6265,1598911200000,Alabama,2200,18,3.6670184288048373e-06
6266,1598997600000,Alabama,2217,17,3.463295182760124e-06
6267,1599084000000,Alabama,2233,16,3.2595719367154107e-06
6268,1599170400000,Alabama,2266,33,6.722867119475535e-06
6269,1599256800000,Alabama,2275,9,1.8335092144024186e-06
6270,1599343200000,Alabama,2276,1,2.0372324604471317e-07
6271,1599429600000,Alabama,2267,-9,-1.8335092144024186e-06
6272,1599516000000,Alabama,2277,10,2.037232460447132e-06
6273,1599602400000,Alabama,2285,8,1.6297859683577054e-06
6274,1599688800000,Alabama,2301,16,3.2595719367154107e-06
6275,1599775200000,Alabama,2333,32,6.5191438734308215e-06
6276,1599861600000,Alabama,2350,17,3.463295182760124e-06
6277,1599948000000,Alabama,2351,1,2.0372324604471317e-07
6278,1600034400000,Alabama,2355,4,8.148929841788527e-07
6279,1600120800000,Alabama,2387,32,6.5191438734308215e-06
6280,1600207200000,Alabama,2392,5,1.018616230223566e-06
6281,1600293600000,Alabama,2401,9,1.8335092144024186e-06
6282,1600380000000,Alabama,2428,27,5.500527643207256e-06
6283,1600466400000,Alabama,2437,9,1.8335092144024186e-06
6284,1600552800000,Alabama,2437,0,0.0
6285,1600639200000,Alabama,2439,2,4.0744649208942634e-07
6286,1600725600000,Alabama,2457,18,3.6670184288048373e-06
6287,1600812000000,Alabama,2488,31,6.315420627386108e-06
6288,1600898400000,Alabama,2480,-8,-1.6297859683577054e-06
6289,1600984800000,Alabama,2491,11,2.2409557064918448e-06
6290,1601071200000,Alabama,2501,10,2.037232460447132e-06
6291,1601157600000,Alabama,2501,0,0.0
6292,1601244000000,Alabama,2501,0,0.0
6293,1601330400000,Alabama,2517,16,3.2595719367154107e-06
6294,1601416800000,Alabama,2540,23,4.685634659028403e-06
6295,1601503200000,Alabama,2548,8,1.6297859683577054e-06
6296,1601589600000,Alabama,2550,2,4.0744649208942634e-07
6297,1601676000000,Alabama,2558,8,1.6297859683577054e-06
6298,1601762400000,Alabama,2558,0,0.0
6299,1601848800000,Alabama,2559,1,2.0372324604471317e-07
6300,1601935200000,Alabama,2580,21,4.278188166938977e-06
6301,1602021600000,Alabama,2601,21,4.278188166938977e-06
6302,1602108000000,Alabama,2637,36,7.334036857609675e-06
6303,1602194400000,Alabama,2653,16,3.2595719367154107e-06
6304,1602280800000,Alabama,2664,11,2.2409557064918448e-06
6305,1602367200000,Alabama,2664,0,0.0
6306,1602453600000,Alabama,2665,1,2.0372324604471317e-07
6307,1602540000000,Alabama,2665,0,0.0
6308,1602626400000,Alabama,2706,41,8.352653087833241e-06
6309,1602712800000,Alabama,2756,50,1.0186162302235659e-05
6310,1602799200000,Alabama,2786,30,6.111697381341395e-06
6311,1602885600000,Alabama,2788,2,4.0744649208942634e-07
6312,1602972000000,Alabama,2788,0,0.0
6313,1603058400000,Alabama,2789,1,2.0372324604471317e-07
6314,1603144800000,Alabama,2805,16,3.2595719367154107e-06
6315,1603231200000,Alabama,2828,23,4.685634659028403e-06
6316,1603317600000,Alabama,2843,15,3.0558486906706975e-06
6317,1603404000000,Alabama,2859,16,3.2595719367154107e-06
6318,1603490400000,Alabama,2866,7,1.4260627223129923e-06
6319,1603576800000,Alabama,2866,0,0.0
6320,1603666800000,Alabama,2866,0,0.0
6321,1603753200000,Alabama,2892,26,5.296804397162543e-06
6322,1603839600000,Alabama,2911,19,3.8707416748495506e-06
6323,1603926000000,Alabama,2914,3,6.111697381341395e-07
6324,1604012400000,Alabama,2932,18,3.6670184288048373e-06
6325,1604098800000,Alabama,2967,35,7.130313611564961e-06
6326,1604185200000,Alabama,2973,6,1.222339476268279e-06
6327,1604271600000,Alabama,2973,0,0.0
6328,1604358000000,Alabama,2987,14,2.8521254446259846e-06
6329,1604444400000,Alabama,3006,19,3.8707416748495506e-06
6330,1604530800000,Alabama,3026,20,4.074464920894264e-06
6331,1604617200000,Alabama,3049,23,4.685634659028403e-06
6332,1604703600000,Alabama,3082,33,6.722867119475535e-06
6333,1604790000000,Alabama,3084,2,4.0744649208942634e-07
6334,1604876400000,Alabama,3084,0,0.0
6335,1604962800000,Alabama,3120,36,7.334036857609675e-06
6336,1605049200000,Alabama,3201,81,1.650158292962177e-05
6337,1605135600000,Alabama,3213,12,2.444678952536558e-06
6338,1605222000000,Alabama,3231,18,3.6670184288048373e-06
6339,1605308400000,Alabama,3246,15,3.0558486906706975e-06
6340,1605394800000,Alabama,3248,2,4.0744649208942634e-07
6341,1605481200000,Alabama,3249,1,2.0372324604471317e-07
6342,1605567600000,Alabama,3301,52,1.0593608794325085e-05
6343,1605654000000,Alabama,3347,46,9.371269318056806e-06
6344,1605740400000,Alabama,3419,72,1.466807371521935e-05
6345,1605826800000,Alabama,3451,32,6.5191438734308215e-06
6346,1605913200000,Alabama,3457,6,1.222339476268279e-06
6347,1605999600000,Alabama,3457,0,0.0
6348,1606086000000,Alabama,3459,2,4.0744649208942634e-07
6349,1606172400000,Alabama,3472,13,2.6484021985812713e-06
6350,1606258800000,Alabama,3532,60,1.222339476268279e-05
6351,1606345200000,Alabama,3572,40,8.148929841788528e-06
6352,1606431600000,Alabama,3572,0,0.0
6353,1606518000000,Alabama,3572,0,0.0
6354,1606604400000,Alabama,3577,5,1.018616230223566e-06
6355,1606690800000,Alabama,3578,1,2.0372324604471317e-07
6356,1606777200000,Alabama,3638,60,1.222339476268279e-05
6357,1606863600000,Alabama,3711,73,1.4871796961264062e-05
6358,1606950000000,Alabama,3776,65,1.3242010992906356e-05
6359,1607036400000,Alabama,3831,55,1.1204778532459225e-05
6360,1579647600000,Mississippi,0,0,0.0
6361,1579734000000,Mississippi,0,0,0.0
6362,1579820400000,Mississippi,0,0,0.0
6363,1579906800000,Mississippi,0,0,0.0
6364,1579993200000,Mississippi,0,0,0.0
